시도,시군구,행정구역명,행정동(행정기관명),법정동,행정구역코드,행정기관코드,행정기관 생성일,법정동코드,법정동 관할지역,행정동 영문명칭,비고
서울특별시,송파구,잠실2동,잠실2동,잠실동,1124079,1171067000,19880423,1171010100,분할연계,Jamsil 2(i)-dong,
서울특별시,송파구,잠실3동,잠실3동,잠실동,1124080,1171068000,19880423,1171010100,분할연계,Jamsil 3(sam)-dong,
서울특별시,송파구,잠실4동,잠실4동,신천동,1124075,1171069000,19880423,1171010200,분할연계,Jamsil 4(sa)-dong,
서울특별시,송파구,잠실6동,잠실6동,신천동,1124077,1171071000,19880423,1171010200,분할연계,Jamsil 6(yuk)-dong,
서울특별시,송파구,잠실7동,잠실7동,잠실동,1124078,1171072000,19890901,1171010100,분할연계,Jamsil 7(chil)-dong,
서울특별시,강동구,강일동,강일동,강일동,1125075,1174051500,20000101,1174011000,분할연계,Gangil-dong,"행정동 분동(강일동 → 강일동, 상일제2동) 및 명칭변경(상일동→상일제1동)(210701)"
서울특별시,강동구,상일1동,상일제1동,상일동,1125076,1174052500,20210701,1174010300,분할연계,Sangil 1(il)-dong,"행정동 분동(강일동 → 강일동, 상일제2동) 및 명칭변경(상일동→상일제1동)(210701)"
서울특별시,강동구,상일2동,상일제2동,상일동,1125077,1174052600,20210701,1174010300,분할연계,Sangil 2(i)-dong,"행정동 분동(강일동 → 강일동, 상일제2동) 및 명칭변경(상일동→상일제1동)(210701)"
서울특별시,강동구,명일1동,명일제1동,명일동,1125053,1174053000,19880501,1174010100,분할연계,Myeongil 1(il)-dong,
서울특별시,강동구,명일2동,명일제2동,명일동,1125054,1174054000,19880423,1174010100,분할연계,Myeongil 2(i)-dong,
서울특별시,강동구,고덕1동,고덕제1동,고덕동,1125055,1174055000,19880423,1174010200,분할연계,Godeok 1(il)-dong,
서울특별시,강동구,고덕2동,고덕제2동,고덕동,1125056,1174056000,19880423,1174010200,분할연계,Godeok 2(i)-dong,
서울특별시,강동구,암사1동,암사제1동,암사동,1125072,1174057000,19880423,1174010700,분할연계,Amsa 1(il)-dong,
서울특별시,강동구,암사2동,암사제2동,암사동,1125058,1174058000,19880423,1174010700,분할연계,Amsa 2(i)-dong,
서울특별시,강동구,암사3동,암사제3동,암사동,1125059,1174059000,19880423,1174010700,분할연계,Amsa 3(sam)-dong,
서울특별시,강동구,천호1동,천호제1동,천호동,1125061,1174060000,19880423,1174010900,분할연계,Cheonho 1(il)-dong,
서울특별시,강동구,천호2동,천호제2동,천호동,1125073,1174061000,19880423,1174010900,분할연계,Cheonho 2(i)-dong,
서울특별시,강동구,천호3동,천호제3동,천호동,1125063,1174062000,19880423,1174010900,분할연계,Cheonho 3(sam)-dong,
서울특별시,강동구,성내1동,성내제1동,성내동,1125065,1174064000,19880423,1174010800,분할연계,Seongnae 1(il)-dong,
서울특별시,강동구,성내2동,성내제2동,성내동,1125066,1174065000,19880423,1174010800,분할연계,Seongnae 2(i)-dong,
서울특별시,강동구,성내3동,성내제3동,성내동,1125067,1174066000,19880423,1174010800,분할연계,Seongnae 3(sam)-dong,
서울특별시,강동구,길동,길동,길동,1125074,1174068500,20080707,1174010500,,Gil-dong,
서울특별시,강동구,둔촌1동,둔촌제1동,둔촌동,1125070,1174069000,19880423,1174010600,분할연계,Dunchon 1(il)-dong,
서울특별시,강동구,둔촌2동,둔촌제2동,둔촌동,1125071,1174070000,19880423,1174010600,분할연계,Dunchon 2(i)-dong,
